,OBSDATE,PORTNUM,RET,VWRETD,ALPHA,BETA,RSQR,ERRVAR,EXPRET,EXCRET,EXPMKT,EXCMKT,NEXTRF
26,19740228,2,-0.009417,0.002345,-0.00932031033606651,1.5958900135794374,0.7334356678225812,0.0019261534218693755,-0.010466566666666668,-0.0150711,0.0010010333333333337,-0.0036034999999999986,0.005819
27,19740228,3,-0.004565,0.002345,-0.007712118841182563,1.4616570442118628,0.7286228582094869,0.0016557943297935346,-0.008374666666666667,-0.012979200000000005,0.0010010333333333337,-0.0036034999999999986,0.005819
28,19740228,4,0.001453,0.002345,-0.004215596968628658,1.3636750468631473,0.7592404614690464,0.0012270744006974592,-0.004525066666666667,-0.0091296,0.0010010333333333337,-0.0036034999999999986,0.005819
29,19740228,5,0.009683,0.002345,-0.0034922656036502128,1.3179920622588575,0.6693918589223475,0.001785268974780279,-0.0036371166666666664,-0.008241649999999998,0.0010010333333333337,-0.0036034999999999986,0.005819
30,19740228,6,0.003179,0.002345,-0.008571449489558104,1.7177051506707106,0.7982949635812524,0.0015512990970457002,-0.010156666666666668,-0.0147612,0.0010010333333333337,-0.0036034999999999986,0.005819
31,19740228,7,0.013236,0.002345,-0.006420400343368519,1.5295637546731853,0.8135371806072004,0.00111582210059716,-0.007327650000000001,-0.011932183333333336,0.0010010333333333337,-0.0036034999999999986,0.005819
32,19740228,8,0.011194,0.002345,-0.0019148778449539121,1.3452029476100347,0.8165009844972096,0.0008462478868189959,-0.0021577833333333335,-0.0067623166666666654,0.0010010333333333337,-0.0036034999999999986,0.005819
33,19740228,9,0.018338,0.002345,-0.0021697297602022367,1.2074243299933682,0.8363014516893086,0.0005938089975232958,-0.0019161499999999993,-0.006520683333333334,0.0010010333333333337,-0.0036034999999999986,0.005819
34,19740228,10,0.038779,0.002345,0.0021261383088510997,1.304797643638436,0.7742523947556127,0.0010329323353558124,0.002028833333333333,-0.0025756999999999998,0.0010010333333333337,-0.0036034999999999986,0.005819
35,19740228,11,-0.029906,0.002345,-0.004090938673825436,1.6506390988875363,0.8524548742744275,0.0009813019806857325,-0.0054344833333333335,-0.010039016666666662,0.0010010333333333337,-0.0036034999999999986,0.005819
36,19740228,12,0.00519,0.002345,-0.0036457925699469257,1.3672376199213025,0.8839528605184435,0.0005106675763853782,-0.0039681,-0.008572633333333333,0.0010010333333333337,-0.0036034999999999986,0.005819
37,19740228,13,0.01105,0.002345,-0.0014752265868754949,1.2909967382982779,0.896879381038405,0.0003987555237638741,-0.0015228000000000008,-0.0061273333333333345,0.0010010333333333337,-0.0036034999999999986,0.005819
38,19740228,14,0.003011,0.002345,-0.00014570907850429762,1.0527424970618484,0.8384965998897586,0.0004441908668301013,0.0006652666666666672,-0.003939266666666666,0.0010010333333333337,-0.0036034999999999986,0.005819
39,19740228,15,0.02336,0.002345,-0.00022474332969455298,1.2342185847940752,0.8029669985979935,0.0007778043914542524,-6.771666666666755e-05,-0.00467225,0.0010010333333333337,-0.0036034999999999986,0.005819
40,19740228,16,-0.023421,0.002345,-0.0009899001757784636,1.3498080082017134,0.8503602957653686,0.0006671643297607382,-0.0012493999999999984,-0.0058539333333333336,0.0010010333333333337,-0.0036034999999999986,0.005819
41,19740228,17,0.008688,0.002345,-0.0056667545683410075,1.305840275193284,0.8960129694859896,0.00041180342057604407,-0.005767816666666666,-0.010372350000000002,0.0010010333333333337,-0.0036034999999999986,0.005819
42,19740228,18,0.024188,0.002345,0.0012607427113908534,1.0425815766312905,0.8777936421147149,0.0003148954703419336,0.002108333333333334,-0.002496200000000001,0.0010010333333333337,-0.0036034999999999986,0.005819
43,19740228,19,0.02021,0.002345,0.002681545152654799,1.0940738594851669,0.8742779561734028,0.0003581790154815763,0.003343583333333333,-0.001260950000000001,0.0010010333333333337,-0.0036034999999999986,0.005819
44,19740228,20,0.037575,0.002345,0.00288436656245441,1.3332685525519858,0.7898635495325131,0.0009840780426154183,0.0026844666666666654,-0.0019200666666666652,0.0010010333333333337,-0.0036034999999999986,0.005819
45,19740228,21,-0.011648,0.002345,0.0027968339518714977,0.8680682536066316,0.8419549336808178,0.00029433695680450674,0.004273283333333334,-0.0003312499999999989,0.0010010333333333337,-0.0036034999999999986,0.005819
46,19740228,22,0.015781,0.002345,0.00012937356812369144,0.9554665098164821,0.9199742004226554,0.0001652457364601529,0.0012908833333333343,-0.0033136500000000004,0.0010010333333333337,-0.0036034999999999986,0.005819
47,19740228,23,-0.008643,0.002345,-0.00045405784408612164,0.8978101353074923,0.7684290439629464,0.0005054687089693151,0.0009152166666666668,-0.0036893166666666683,0.0010010333333333337,-0.0036034999999999986,0.005819
48,19740228,24,0.02758,0.002345,0.000980800934175549,0.8087417605593312,0.7234214797478437,0.0005203454222297679,0.0026710333333333338,-0.0019334999999999997,0.0010010333333333337,-0.0036034999999999986,0.005819
49,19740228,25,0.038127,0.002345,0.0034742147488434415,1.0102487624559757,0.6952905765687758,0.0009307245019028603,0.004438316666666667,-0.0001662166666666665,0.0010010333333333337,-0.0036034999999999986,0.005819
50,19740329,1,0.002026,-0.023364,-0.0149720816754884,1.7948390541102717,0.7193581749549297,0.0025493747862441914,-0.015176383333333331,-0.019800916666666668,0.001934133333333334,-0.0026903999999999986,0.005677
51,19740329,2,-0.006512,-0.023364,-0.009205220504324818,1.5921719802539336,0.7276135374168491,0.0019250417574730666,-0.008864266666666667,-0.013488800000000004,0.001934133333333334,-0.0026903999999999986,0.005677
52,19740329,3,0.004328,-0.023364,-0.007606449823238446,1.4596281259644996,0.7230260456369353,0.001655559859191714,-0.006908899999999999,-0.011533433333333336,0.001934133333333334,-0.0026903999999999986,0.005677
53,19740329,4,0.016314,-0.023364,-0.003996559577144308,1.3592676762522407,0.7535331392761754,0.0012258620700498388,-0.0030289999999999996,-0.007653533333333332,0.001934133333333334,-0.0026903999999999986,0.005677
54,19740329,5,0.021305,-0.023364,-0.00311280695303811,1.3123673234321633,0.6618334665104215,0.0017851231016163252,-0.002019066666666666,-0.0066435999999999995,0.001934133333333334,-0.0026903999999999986,0.005677
55,19740329,6,-0.014605,-0.023364,-0.008305514804577172,1.7155448491263376,0.7935346774488178,0.0015533195678378003,-0.008296483333333335,-0.012921016666666667,0.001934133333333334,-0.0026903999999999986,0.005677
56,19740329,7,0.01796,-0.023364,-0.006200997516121135,1.5324867989439748,0.809464819842923,0.0011213627686931025,-0.005699466666666666,-0.010324,0.001934133333333334,-0.0026903999999999986,0.005677
57,19740329,8,-0.016307,-0.023364,-0.0020620603395210065,1.3557487091680285,0.8161799382894539,0.0008397322704415107,-0.0010850333333333327,-0.005709566666666665,0.001934133333333334,-0.0026903999999999986,0.005677
58,19740329,9,-0.007954,-0.023364,-0.0018544265135649143,1.2072703512867058,0.831331152981818,0.0005998537015836808,-0.0004779333333333329,-0.005102466666666667,0.001934133333333334,-0.0026903999999999986,0.005677
59,19740329,10,0.005367,-0.023364,0.0027944951700407737,1.3021218047034306,0.7655085705090435,0.001053551068103316,0.0039158,-0.0007087333333333337,0.001934133333333334,-0.0026903999999999986,0.005677
60,19740329,11,-0.013462,-0.023364,-0.004606432386231284,1.6533976163775095,0.848250100210632,0.0009920522803782276,-0.0044302000000000005,-0.009054733333333332,0.001934133333333334,-0.0026903999999999986,0.005677
61,19740329,12,-0.009327,-0.023364,-0.0034103346340108136,1.3639292915511414,0.8807767599103866,0.0005108039396289847,-0.0024553166666666654,-0.007079850000000001,0.001934133333333334,-0.0026903999999999986,0.005677
62,19740329,13,-0.030283,-0.023364,-0.0013661139529229265,1.2932907301555199,0.8944306903543264,0.00040045965640170326,-0.00022105,-0.004845583333333334,0.001934133333333334,-0.0026903999999999986,0.005677
63,19740329,14,-0.017712,-0.023364,-2.0656909098385736e-05,1.0494076807296129,0.834413283306202,0.00044331070103275505,0.0017805499999999999,-0.0028439833333333327,0.001934133333333334,-0.0026903999999999986,0.005677
64,19740329,15,-0.010048,-0.023364,-5.156544394048588e-06,1.238599014622097,0.7986599504558987,0.0007845220899651917,0.0012870499999999999,-0.0033374833333333328,0.001934133333333334,-0.0026903999999999986,0.005677
65,19740329,16,-0.026202,-0.023364,-0.0012582635521632864,1.3461640578241338,0.8447605480354023,0.0006755226438185861,-0.0002554499999999985,-0.004879983333333332,0.001934133333333334,-0.0026903999999999986,0.005677
66,19740329,17,-0.036327,-0.023364,-0.005555688943523476,1.3090225950824643,0.8935958394243413,0.0004138921693910945,-0.00445295,-0.009077483333333336,0.001934133333333334,-0.0026903999999999986,0.005677
67,19740329,18,-0.047964,-0.023364,0.0015745118856425107,1.0434056468588981,0.8727030974658869,0.0003221314566452939,0.003391866666666667,-0.001232666666666667,0.001934133333333334,-0.0026903999999999986,0.005677
68,19740329,19,-0.02663,-0.023364,0.0031796836381432366,1.0866105305815386,0.8700438856306046,0.00035774933035452345,0.004880800000000001,0.00025626666666666616,0.001934133333333334,-0.0026903999999999986,0.005677
69,19740329,20,-0.024912,-0.023364,0.0036600265365435893,1.3263615831141313,0.7812469610790126,0.0009992291035978464,0.004716116666666665,9.158333333333414e-05,0.001934133333333334,-0.0026903999999999986,0.005677
70,19740329,21,-0.014126,-0.023364,0.0023449859202480223,0.8732354248121803,0.838823095971307,0.00029721489660805935,0.0046201666666666665,-4.36666666666554e-06,0.001934133333333334,-0.0026903999999999986,0.005677
71,19740329,22,-0.037033,-0.023364,9.895139363272527e-05,0.9630295595324339,0.920002012364431,0.00016358556280470993,0.0021325500000000013,-0.0024919833333333333,0.001934133333333334,-0.0026903999999999986,0.005677
